age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
35,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Yugoslavia
44,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
27,Private,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States
46,Federal-gov,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
42,Private,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
21,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
51,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
28,Private,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
50,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
41,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
18,Private,6,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States
21,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
67,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States
38,Private,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States
24,Private,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States
29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
42,Private,13,Divorced,Adm-clerical,Unmarried,White,Male,9562,0,45,United-States
26,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
47,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,75,Italy
26,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,30,United-States
42,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,50,United-States
30,Self-emp-inc,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
45,Local-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,6497,0,35,United-States
46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
22,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
19,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
24,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
27,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
38,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
49,Private,14,Divorced,Sales,Not-in-family,White,Male,4787,0,45,United-States
73,Self-emp-inc,6,Widowed,Sales,Unmarried,White,Female,0,0,40,Canada
46,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Puerto-Rico
23,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
25,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
59,Private,5,Never-married,Other-service,Not-in-family,Black,Male,0,0,50,United-States
50,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
53,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
31,Private,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
43,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
57,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,2258,40,United-States
45,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,Mexico
31,Self-emp-not-inc,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
32,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,Mexico
26,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
63,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
24,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
65,Private,13,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
49,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
35,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico
22,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
35,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
45,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States
34,Private,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
34,Private,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,Mexico
34,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States
57,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
25,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
20,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
44,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
60,Private,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States
60,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany
24,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
34,Local-gov,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
37,Private,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,36,United-States
29,Private,4,Divorced,Craft-repair,Unmarried,White,Female,0,0,55,United-States
43,Private,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
41,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
55,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States
58,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
40,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States
43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
41,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States
26,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States
70,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba
20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States
27,Private,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
54,Private,4,Widowed,Other-service,Unmarried,White,Male,0,0,30,United-States
37,Private,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,2580,0,60,United-States
36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
45,State-gov,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States
37,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
19,Private,8,Never-married,Sales,Other-relative,White,Male,1055,0,40,United-States
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
20,Private,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States
37,Private,9,Divorced,Other-service,Other-relative,White,Female,0,0,50,Peru
76,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
54,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States
52,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States
31,Local-gov,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,64,United-States
32,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
22,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States
23,Private,12,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States
35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
20,Local-gov,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
34,Private,9,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States
23,Private,10,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico
35,Private,7,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States
59,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
25,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Mexico
22,State-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
44,Local-gov,11,Divorced,Protective-serv,Own-child,White,Female,0,0,40,Cuba
27,Local-gov,9,Never-married,Protective-serv,Not-in-family,Black,Male,2174,0,40,United-States
34,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,2977,0,50,United-States
36,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States
46,Self-emp-inc,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,United-States
22,Private,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
26,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,Mexico
32,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
40,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
45,Private,12,Widowed,Sales,Unmarried,White,Female,0,0,40,Cuba
64,State-gov,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,65,United-States
20,Private,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,15,United-States
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
24,Private,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
46,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
20,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,Puerto-Rico
33,Private,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States
62,Private,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,1974,40,United-States
43,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico
54,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States
42,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1741,50,United-States
40,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
42,Private,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Taiwan
25,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States
27,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
57,Self-emp-inc,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States
52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,50,United-States
62,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
25,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
41,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,Philippines
39,Private,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
58,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States
46,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
33,Local-gov,9,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,United-States
40,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
53,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
42,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,53,United-States
26,Self-emp-not-inc,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,Mexico
61,Private,8,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Italy
36,Private,13,Divorced,Tech-support,Unmarried,White,Male,0,0,20,United-States
40,State-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44,Local-gov,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States
74,Self-emp-inc,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
39,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States
47,Private,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
39,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,43,United-States
59,Federal-gov,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
26,Private,11,Never-married,Craft-repair,Own-child,White,Male,0,0,48,United-States
44,Private,13,Divorced,Sales,Unmarried,White,Male,0,0,44,United-States
25,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,84,United-States
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
18,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
29,Private,2,Never-married,Other-service,Not-in-family,White,Male,0,0,20,El-Salvador
19,Private,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States
55,Federal-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
25,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
39,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
21,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
70,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States
29,Federal-gov,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
33,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
48,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States
37,Self-emp-not-inc,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
19,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
56,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
27,Private,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,24,Mexico
18,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
51,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
33,Private,4,Never-married,Sales,Not-in-family,White,Male,0,0,43,Mexico
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
35,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
25,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Canada
53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States
61,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,63,South
24,Private,8,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico
73,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
