ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
2496,F,Ship,3,5,229,3,medium,F,12,3049
6628,B,Ship,5,1,245,3,low,F,9,4694
915,A,Ship,3,1,255,2,medium,M,42,3459
141,A,Flight,4,4,264,3,high,M,59,2020
6674,F,Ship,4,2,232,3,medium,F,7,5737
10271,C,Flight,4,5,157,3,medium,M,10,5898
7993,D,Ship,3,2,255,7,medium,M,2,5282
6484,B,Ship,4,1,251,4,low,M,3,4433
1796,F,Flight,3,3,165,3,high,M,35,1459
6900,F,Ship,4,5,196,4,low,M,10,1694
6833,C,Road,5,2,249,3,low,M,2,4696
6172,B,Flight,5,5,189,3,low,M,7,5717
5548,B,Ship,5,3,205,4,low,M,9,4277
4289,C,Ship,4,2,151,3,medium,M,10,5698
8142,F,Ship,3,5,243,3,medium,F,4,4130
828,F,Flight,4,2,209,2,low,F,23,2533
4578,F,Ship,4,4,157,4,low,M,6,4175
9964,B,Ship,7,3,306,4,low,M,2,1790
1531,D,Ship,5,2,241,3,low,M,39,3743
1941,A,Ship,4,5,248,4,high,F,56,2840
6342,F,Ship,5,4,138,2,medium,F,8,5885
198,F,Ship,2,3,136,3,low,F,19,1568
9546,F,Ship,3,3,190,3,low,F,9,5279
5472,F,Road,6,4,306,4,low,M,9,1595
10739,C,Ship,4,1,255,5,medium,F,1,1918
4933,D,Flight,5,1,266,3,low,M,10,5858
3724,B,Ship,3,2,226,3,medium,M,3,4940
8135,C,Ship,4,5,226,2,low,M,1,4532
2521,D,Ship,4,4,162,10,high,M,12,1583
10124,F,Road,4,2,162,6,low,F,4,4094
10189,D,Ship,5,4,243,5,medium,F,4,1813
3658,B,Ship,3,2,265,6,low,M,9,5936
8127,A,Ship,4,1,285,2,low,M,4,4401
2993,C,Road,3,5,129,3,medium,F,52,1513
3528,F,Ship,4,5,274,3,medium,M,4,4521
5324,F,Road,4,4,238,3,medium,F,5,4724
2556,F,Ship,3,5,150,2,low,M,29,1934
6641,C,Ship,4,1,156,2,low,M,8,5488
7930,B,Road,4,4,97,6,low,M,4,5801
9990,F,Road,5,5,171,2,high,M,8,4602
1640,F,Flight,3,1,233,3,medium,M,1,2744
7919,C,Ship,5,1,182,2,low,M,6,4121
7501,D,Ship,7,2,300,4,medium,F,10,1179
9211,D,Ship,5,1,248,3,medium,M,6,5081
7554,F,Ship,3,3,168,2,low,F,10,4583
10868,F,Ship,4,3,195,3,low,M,7,4915
37,D,Ship,3,5,137,4,high,F,62,1477
2139,A,Ship,2,3,140,2,medium,M,20,1832
3091,D,Ship,3,2,145,2,low,F,44,1212
4,B,Flight,3,3,176,4,medium,M,10,1177
8947,D,Ship,4,3,236,3,low,M,1,4752
9949,D,Ship,5,5,217,6,medium,M,5,1616
6426,F,Road,3,3,259,2,high,M,8,4481
8291,C,Ship,4,5,221,10,high,M,9,4646
6442,B,Flight,4,1,224,3,low,M,9,5546
8153,C,Ship,4,5,254,3,medium,F,3,4404
6633,A,Ship,5,4,242,3,high,F,4,4805
4211,C,Ship,4,3,266,3,medium,M,8,4493
6591,A,Flight,5,4,267,5,medium,F,10,1837
4077,A,Ship,5,2,248,8,low,F,10,4583
3806,F,Ship,2,1,203,4,medium,F,4,4145
730,B,Ship,3,1,151,2,low,F,4,1748
64,B,Ship,3,1,177,3,medium,M,61,1880
6379,D,Ship,4,4,174,2,medium,F,2,5892
4801,D,Flight,7,1,291,4,low,M,2,1216
2371,D,Ship,4,4,161,4,low,F,14,1194
4659,A,Flight,6,3,233,6,low,F,9,4814
4766,F,Ship,4,4,140,3,low,F,4,5924
6884,F,Ship,5,5,275,5,low,F,3,1145
8134,B,Ship,5,5,212,5,low,F,6,4463
9124,B,Ship,5,5,167,3,medium,M,1,4314
6908,F,Ship,6,4,297,4,low,F,9,1249
5251,D,Ship,6,2,291,4,low,F,7,1046
17,C,Flight,3,4,143,2,medium,F,6,1194
5662,B,Ship,5,5,245,5,medium,F,4,4627
7734,F,Ship,6,3,301,4,low,F,2,1083
3902,F,Ship,5,5,192,3,medium,M,5,4942
260,F,Road,2,4,147,3,low,M,5,1920
10990,B,Ship,5,1,218,5,medium,F,9,1603
9155,C,Road,6,5,285,4,medium,F,5,1631
10390,B,Road,4,5,185,2,low,M,6,4610
167,C,Ship,5,2,141,3,high,F,34,1020
5702,F,Ship,4,4,147,4,low,F,8,5882
8027,C,Ship,6,3,252,2,low,M,1,1756
2581,D,Road,5,2,236,2,low,M,24,3679
2518,B,Ship,3,5,150,2,low,F,48,1256
1916,F,Flight,5,2,156,2,medium,M,19,1311
474,F,Ship,3,1,157,2,medium,F,39,1525
772,B,Ship,4,3,179,3,medium,M,40,1584
1167,A,Ship,3,3,175,3,high,F,55,1229
3990,F,Flight,3,4,212,3,low,F,8,5214
8350,B,Road,5,3,265,5,low,F,3,1005
3446,F,Ship,3,1,252,2,low,M,4,5559
6977,C,Road,6,5,148,4,low,M,1,5216
2007,A,Ship,3,2,209,2,low,F,24,2748
10166,F,Ship,6,5,286,4,medium,F,4,4889
3031,D,Flight,3,4,209,3,high,F,37,3650
1741,D,Ship,4,3,210,3,medium,M,11,2655
3201,A,Ship,4,3,296,3,low,M,4,1991
6408,F,Ship,3,3,209,3,high,F,2,4036
5784,F,Ship,4,3,249,5,low,F,3,1012
2055,A,Flight,3,1,145,2,low,M,28,1313
8754,F,Road,4,2,229,2,medium,F,7,4855
2190,F,Flight,5,1,184,3,low,F,19,2625
8356,B,Flight,4,2,255,5,medium,M,2,1255
2310,F,Road,6,2,224,3,medium,F,26,3247
889,D,Ship,3,5,212,3,high,M,6,2069
6395,C,Ship,4,3,220,3,low,F,6,4894
5969,C,Ship,6,2,257,4,medium,M,1,1513
7273,D,Flight,4,2,283,2,high,F,1,4115
5588,F,Ship,4,5,263,3,medium,M,3,4020
6957,A,Ship,3,1,186,3,high,F,1,5694
5306,F,Ship,4,2,146,2,medium,M,4,4348
1932,F,Flight,4,1,210,2,medium,F,7,3405
1986,F,Ship,2,1,209,5,low,F,64,2016
8400,F,Ship,5,1,139,3,medium,F,1,5953
1093,D,Flight,4,4,200,3,low,M,19,2976
1234,B,Flight,3,5,176,3,high,F,1,1982
8992,B,Ship,3,4,236,4,high,F,9,4744
10832,F,Flight,5,4,145,2,low,M,2,4753
7177,D,Ship,7,5,282,5,low,M,8,1091
813,A,Road,4,5,191,3,low,F,19,2392
10996,B,Ship,4,1,232,5,medium,F,6,1247
5138,F,Ship,3,5,180,2,medium,M,1,5940
4785,A,Road,3,5,267,2,high,M,1,4195
601,D,Ship,6,3,133,5,medium,M,32,1367
9856,B,Road,2,2,260,3,medium,F,6,4747
2277,A,Ship,3,4,209,2,low,M,62,2935
502,B,Ship,3,2,177,3,low,M,10,1641
7612,B,Ship,3,2,198,4,medium,F,4,4564
278,F,Flight,4,4,212,3,low,M,21,3307
6176,F,Flight,3,5,189,3,low,M,5,5422
2225,C,Ship,4,3,258,3,low,F,12,2017
9551,C,Ship,6,5,204,3,medium,M,7,4119
7637,C,Ship,3,4,162,4,medium,M,10,4235
866,F,Ship,6,1,168,5,high,F,65,1601
6391,D,Ship,4,5,219,2,high,M,4,4069
5821,D,Ship,3,1,192,3,low,F,4,5179
5397,A,Ship,5,3,245,3,medium,F,5,5663
4930,B,Flight,5,1,264,2,medium,F,3,4056
4906,B,Road,3,2,162,3,medium,M,6,4505
125,C,Road,5,5,222,3,low,M,10,2280
7492,B,Ship,4,2,248,6,low,M,1,1415
5170,B,Ship,4,1,196,3,low,M,4,4634
5721,A,Ship,6,3,305,4,low,M,3,1276
7315,D,Ship,3,1,183,4,low,M,5,5326
9513,A,Ship,4,5,102,5,low,F,3,5767
1114,B,Ship,3,2,203,3,high,M,3,2791
483,A,Ship,3,3,220,7,low,M,25,2141
6939,A,Ship,5,4,271,3,low,M,3,5218
4404,F,Ship,5,3,187,3,low,F,3,4343
663,A,Road,4,4,218,5,medium,F,36,2995
3311,C,Ship,4,5,250,3,low,F,2,5206
10481,C,Ship,5,4,241,5,medium,M,1,1924
9289,D,Ship,4,2,168,6,medium,F,9,4030
10178,F,Ship,6,3,284,4,low,F,3,1291
9656,F,Ship,6,3,244,5,medium,F,4,1121
4507,D,Road,3,3,183,3,low,M,2,4363
2686,B,Ship,4,3,271,4,low,F,24,3499
5613,A,Flight,5,1,182,5,high,F,6,5398
8844,F,Ship,3,4,195,2,medium,F,10,4031
4034,F,Ship,3,5,169,3,low,F,6,5397
3723,A,Ship,4,2,174,3,medium,F,10,4318
5772,F,Ship,4,2,270,5,low,M,6,1520
3999,A,Ship,3,3,256,3,medium,M,8,4070
1539,A,Ship,4,4,142,4,medium,M,2,1461
10461,A,Ship,4,2,267,5,low,M,3,1933
3432,F,Flight,3,1,228,3,medium,M,9,5530
2088,F,Ship,4,2,124,2,medium,M,50,1592
8028,F,Ship,6,5,301,4,low,F,7,1393
2099,C,Ship,3,5,175,2,low,F,40,1460
2955,A,Ship,5,5,145,2,medium,M,48,1834
5471,C,Road,6,5,264,4,low,M,1,1039
8125,D,Ship,4,5,275,6,low,M,3,5008
2446,B,Road,4,3,216,3,medium,M,35,2567
10845,A,Ship,5,2,150,3,medium,F,7,5980
3202,B,Ship,3,5,205,4,low,M,2,1648
7336,B,Ship,3,1,215,2,medium,F,9,4940
6458,F,Ship,2,3,266,2,low,M,1,5356
611,C,Ship,3,4,134,2,medium,M,43,1198
6348,F,Ship,4,4,198,2,low,M,6,5520
225,A,Ship,3,4,192,3,medium,F,31,3331
9311,C,Road,4,1,213,5,low,M,10,5492
3906,F,Ship,5,4,141,4,high,F,5,5444
7712,F,Ship,7,5,267,4,medium,F,10,1067
1609,D,Ship,3,1,227,3,medium,M,52,3336
3391,D,Ship,5,4,273,3,medium,M,6,4044
932,F,Ship,3,2,135,3,low,M,27,1898
10003,D,Flight,4,4,153,3,medium,M,3,4422
8926,B,Ship,7,1,258,4,low,F,3,1482
148,B,Flight,4,3,146,4,medium,F,24,1844
3473,C,Ship,5,4,134,3,medium,M,4,4908
9961,D,Ship,6,5,254,4,high,F,10,1217
7487,C,Ship,4,2,206,4,medium,F,5,1679
6810,F,Ship,3,1,237,3,medium,F,4,5860
9258,F,Ship,3,5,287,5,high,M,1,5263
9814,B,Ship,5,1,229,4,medium,M,1,4584
7918,B,Ship,3,3,264,3,low,M,3,4970
1124,F,Ship,3,5,240,3,medium,F,54,2919
995,C,Ship,5,1,259,3,high,F,37,3023
4085,C,Road,3,3,273,10,medium,F,10,5574
7980,F,Ship,4,4,272,2,low,M,7,4042
6522,F,Ship,3,3,147,8,medium,F,7,5822
1063,D,Ship,4,2,272,4,low,M,62,2307
4084,B,Road,3,4,172,10,high,M,9,4883
10386,F,Road,5,5,272,2,low,F,4,5342
823,D,Flight,3,3,268,3,low,F,33,3872
6273,A,Ship,6,5,279,4,low,M,7,1447
4283,C,Ship,3,1,142,2,low,F,5,4728
22,B,Ship,3,1,232,4,medium,F,51,2899
8738,F,Ship,3,4,264,3,low,M,8,4575
758,F,Ship,4,1,224,2,low,M,8,3638
3687,A,Road,4,2,197,3,low,M,4,5800
6930,F,Ship,5,4,257,5,low,M,10,1695
10208,F,Ship,5,1,259,6,low,F,2,1876
6028,B,Flight,4,1,245,5,medium,F,8,1923
6700,B,Road,5,2,173,2,high,F,10,4741
8980,B,Ship,3,3,265,3,low,F,10,4093
279,A,Flight,4,3,171,3,low,F,24,1304
2582,F,Road,4,3,162,2,medium,F,58,1708
8598,F,Ship,5,1,226,5,medium,M,3,1409
10212,F,Ship,4,3,271,5,low,M,6,1555
3073,D,Ship,5,3,254,2,medium,M,4,3297
3808,B,Ship,3,4,172,6,medium,F,1,4618
1187,C,Ship,4,4,135,10,medium,F,57,1361
6321,A,Ship,5,5,228,3,medium,F,8,4731
7025,C,Ship,5,1,153,2,low,F,7,4944
10097,C,Ship,5,1,151,3,low,F,9,4895
2863,D,Road,5,2,225,3,medium,F,29,2411
1475,C,Ship,3,1,230,2,medium,F,18,2832
7872,F,Ship,4,4,193,3,low,M,2,5975
3774,F,Ship,3,3,172,6,medium,F,5,5366
9598,B,Flight,3,5,268,3,low,M,7,4910
2207,C,Flight,2,1,111,3,medium,M,16,1882
8547,A,Ship,2,5,212,2,high,F,3,4389
1846,B,Ship,4,4,201,10,medium,M,17,2059
10418,F,Flight,3,1,158,5,low,M,9,1537
10311,A,Ship,4,4,163,3,low,M,8,4921
1723,D,Ship,5,3,186,4,medium,F,11,3676
2685,A,Ship,3,1,185,4,low,F,35,3648
2108,F,Ship,5,5,106,5,low,F,46,1275
2805,A,Ship,4,2,222,2,medium,F,16,2518
6225,A,Ship,4,2,217,6,medium,F,3,1732
8150,F,Ship,5,1,279,5,medium,M,4,4405
5761,D,Flight,6,1,290,4,medium,M,6,1505
8558,F,Ship,4,5,262,6,low,M,10,1156
2800,B,Ship,4,3,223,4,low,F,25,3148
1578,F,Ship,5,4,263,3,medium,M,61,2606
4820,F,Ship,6,5,310,4,medium,M,1,1105
1023,A,Ship,3,4,260,3,low,F,21,2003
5644,B,Ship,4,4,144,2,low,M,5,4380
2405,C,Ship,4,3,226,2,low,F,32,2912
1663,D,Ship,6,1,286,7,medium,F,7,2338
5145,A,Ship,2,3,274,4,medium,F,10,4798
235,D,Ship,2,1,139,3,low,F,39,1582
8970,F,Ship,2,3,260,2,low,F,1,4547
9966,F,Ship,6,3,280,4,low,M,2,1753
3308,F,Ship,5,3,154,2,medium,M,8,4006
7052,F,Ship,3,5,222,5,medium,M,2,4027
332,F,Ship,4,3,140,3,high,F,46,1072
3680,F,Road,4,3,240,2,medium,F,2,5588
8247,A,Ship,3,2,215,4,high,M,1,4158
9777,A,Ship,3,1,192,3,medium,M,4,4997
1436,F,Ship,6,5,100,4,medium,F,3,1440
2164,B,Ship,4,5,193,4,low,M,33,2173
3150,F,Flight,2,3,134,3,low,M,4,5958
3568,B,Flight,4,1,233,2,low,M,9,4799
7061,C,Ship,3,1,173,3,low,F,3,4453
10246,B,Ship,5,5,197,4,low,F,7,4141
1553,C,Ship,4,1,211,2,medium,F,44,3099
5174,F,Ship,3,3,211,3,medium,M,7,5185
10136,F,Flight,4,1,196,3,medium,F,9,5216
9683,C,Ship,6,5,254,4,medium,M,4,1887
7624,B,Ship,5,5,183,3,medium,F,3,4071
9276,F,Ship,4,5,142,4,medium,F,6,5027
2450,F,Road,4,5,225,4,low,M,48,2767
2432,F,Ship,4,1,135,3,medium,M,39,1549
5428,B,Ship,5,4,237,6,medium,M,2,4541
5207,C,Flight,5,5,230,10,high,M,10,5619
2668,B,Ship,5,3,162,4,medium,M,38,1407
1833,A,Ship,3,4,166,2,medium,F,58,1319
5108,F,Ship,6,1,257,4,medium,F,3,5656
3317,C,Ship,3,5,132,2,low,M,10,4462
10917,A,Ship,5,1,224,5,low,M,1,1600
8211,A,Road,4,4,162,3,low,F,8,5394
7754,F,Ship,6,1,284,4,low,F,7,1153
10451,C,Ship,5,1,245,5,low,M,7,1038
9720,F,Road,5,2,152,3,low,F,4,4770
5028,F,Ship,7,4,295,4,low,M,5,1239
3199,D,Ship,3,2,249,5,medium,F,6,1887
9518,F,Ship,4,1,208,3,medium,F,8,4890
6319,D,Flight,6,3,191,6,medium,F,2,4471
3230,F,Ship,4,1,133,2,medium,M,8,4277
10828,B,Flight,6,5,225,3,medium,M,10,4972
8665,D,Ship,3,3,202,4,low,F,9,4917
6868,B,Ship,4,4,223,5,medium,M,1,1124
4839,A,Ship,2,2,251,6,medium,F,1,4165
3034,B,Ship,4,4,260,2,low,M,17,3068
9005,C,Ship,4,2,195,2,medium,M,10,4640
2614,B,Flight,4,2,273,5,medium,F,6,2126
2983,D,Ship,3,5,126,2,low,F,63,1141
9410,F,Ship,7,1,264,4,medium,F,5,1238
495,A,Ship,5,1,160,5,medium,F,16,1526
2546,F,Ship,3,5,183,2,low,F,10,2621
8279,C,Ship,3,1,186,2,low,F,1,5054
5701,D,Ship,3,2,275,2,low,F,5,5393
10150,B,Flight,5,1,243,5,medium,M,8,1732
2768,F,Ship,3,1,121,5,low,M,62,1505
41,C,Ship,5,1,227,2,low,M,15,3798
10436,F,Ship,3,3,232,5,medium,M,10,5580
9147,A,Ship,4,3,225,5,medium,F,6,1573
2745,A,Flight,6,4,249,5,medium,M,43,3078
3248,F,Ship,5,4,222,3,low,M,7,5340
6548,F,Ship,6,2,251,4,medium,F,6,1864
4636,B,Road,5,2,272,2,low,F,1,5412
8331,A,Road,6,5,308,4,low,M,8,1569
10781,C,Ship,4,4,234,5,low,M,7,1871
5610,F,Road,4,4,238,2,low,F,4,4337
10798,B,Road,4,2,251,6,low,F,3,1297
1942,B,Ship,3,2,183,4,low,M,49,2414
8878,B,Ship,6,5,269,4,medium,F,7,1249
5696,F,Ship,4,2,175,3,medium,M,7,4874
2074,B,Ship,5,1,214,3,low,M,33,2562
1281,A,Ship,3,4,179,3,high,M,57,1582
6338,F,Ship,4,3,186,3,low,M,2,4437
7253,C,Road,5,4,257,3,medium,F,3,4895
9297,A,Road,4,4,128,6,medium,F,3,5459
10641,A,Ship,3,5,169,3,low,M,1,4636
799,D,Road,4,3,184,3,medium,F,19,2774
10715,C,Ship,5,4,254,5,low,M,10,1350
8756,F,Road,5,3,160,3,low,F,10,4416
3837,A,Flight,3,4,215,2,low,F,8,5683
2379,A,Ship,5,1,219,3,low,M,14,2447
944,F,Road,4,2,186,10,low,M,45,3722
2520,F,Ship,2,4,223,3,medium,F,19,3356
7252,B,Road,3,1,190,3,low,F,1,5065
10130,F,Road,4,5,258,2,medium,F,2,4303
10499,C,Ship,3,4,247,3,medium,M,8,5792
4372,B,Road,4,1,207,2,medium,M,4,4099
9333,A,Flight,6,4,144,4,low,F,5,4631
10239,A,Ship,2,5,111,2,low,F,5,4038
9687,A,Ship,5,5,218,5,medium,F,7,1692
1911,A,Road,4,5,162,3,low,F,31,1170
9896,F,Ship,6,1,155,5,medium,F,8,4882
9897,A,Ship,4,5,220,3,medium,F,1,4912
7449,A,Ship,4,5,223,5,medium,M,4,4704
8648,F,Flight,6,1,285,4,low,F,3,1448
4573,D,Ship,3,2,182,2,low,M,10,4391
5627,C,Flight,4,4,139,2,high,F,9,4446
5671,D,Ship,5,5,200,3,low,M,6,4401
10778,F,Ship,5,5,263,5,medium,F,1,1114
9622,B,Ship,3,2,158,2,medium,F,8,5907
9152,F,Ship,6,2,286,4,medium,M,6,1556
3538,B,Road,3,4,157,3,medium,F,6,5398
5591,C,Road,5,5,195,4,medium,M,1,4482
2797,D,Ship,3,2,145,2,medium,F,29,1690
6944,F,Ship,3,3,253,2,low,M,5,4112
7362,F,Ship,4,3,157,3,medium,M,9,4990
4821,A,Ship,6,3,247,4,low,M,3,1616
1509,A,Flight,4,5,259,2,medium,M,15,2381
3838,B,Flight,6,5,212,2,low,F,5,4804
2095,D,Ship,3,5,272,10,medium,M,59,2182
1900,B,Road,2,5,104,7,low,M,12,1064
9383,C,Ship,3,5,144,3,medium,F,9,5912
2775,A,Ship,3,1,150,3,low,F,43,1831
6420,F,Road,4,2,206,2,medium,M,5,4635
2741,C,Flight,3,1,121,5,low,F,60,1577
6782,F,Ship,5,1,142,6,medium,M,1,4843
8224,B,Flight,3,4,140,3,low,M,3,5300
6033,A,Flight,6,3,283,5,medium,M,10,1483
6772,B,Ship,4,4,195,4,medium,M,2,5464
586,B,Ship,3,3,234,3,medium,F,8,2334
1679,C,Ship,4,2,190,2,medium,M,37,2563
2578,B,Road,3,1,175,2,low,M,42,1668
9987,A,Road,4,5,244,3,medium,M,3,5857
8902,B,Flight,5,2,244,5,low,M,1,1875
4461,A,Ship,4,5,214,3,high,M,6,5646
8948,F,Ship,4,4,220,3,low,F,4,5622
7962,F,Flight,7,1,308,4,medium,M,5,1705
5171,C,Ship,3,1,244,3,high,M,7,5140
7997,C,Ship,5,3,262,5,low,F,8,1493
839,C,Flight,2,4,168,3,low,F,15,1886
8139,A,Ship,3,4,263,3,medium,F,2,5741
2761,D,Ship,5,3,264,10,medium,F,34,3441
7602,F,Ship,3,3,261,4,medium,F,4,4307
1537,D,Ship,3,4,211,3,low,M,56,3654
3168,F,Flight,3,2,129,3,high,M,9,4342
6312,F,Flight,6,5,269,4,low,M,9,1826
3212,F,Ship,3,5,251,2,low,M,4,4015
7674,F,Flight,4,5,206,4,medium,F,1,1593
4337,C,Ship,4,3,177,3,medium,F,4,4551
595,D,Ship,5,3,209,2,high,F,49,2581
7040,F,Ship,3,3,182,3,low,F,5,5914
3425,C,Flight,3,4,148,2,low,F,5,4693
5303,C,Ship,4,3,229,2,medium,F,8,5868
5125,D,Ship,3,3,154,2,medium,F,1,5746
4958,F,Ship,6,4,151,3,low,F,10,5414
7489,D,Ship,5,5,250,4,medium,F,8,1247
5504,F,Ship,6,5,304,4,low,F,6,1864
785,C,Ship,3,1,209,2,low,M,43,2237
2909,C,Ship,3,4,154,2,low,M,29,1016
7391,C,Road,3,5,223,7,high,M,8,4178
5168,F,Ship,2,5,195,3,low,M,3,5785
9678,F,Ship,5,1,275,5,low,F,3,1062
7220,F,Ship,5,1,245,5,low,F,3,1956
7553,C,Ship,4,2,220,2,low,F,6,5543
598,B,Ship,3,4,134,3,medium,F,31,1540
252,F,Road,2,2,145,3,medium,F,5,6102
497,C,Ship,4,2,216,3,low,F,12,2273
7583,C,Ship,4,4,245,2,low,F,2,4297
5620,B,Flight,3,5,165,4,low,M,6,4795
6830,F,Road,5,4,267,5,low,M,9,1017
3252,F,Ship,6,5,189,2,high,M,4,5898
3709,D,Flight,4,1,140,4,low,M,6,5067
7137,A,Flight,5,4,238,3,high,F,5,5907
1159,D,Ship,4,3,246,2,low,M,55,2387
1645,D,Flight,3,2,181,3,medium,M,45,3786
8327,C,Ship,4,4,232,5,medium,M,2,1386
3950,F,Road,4,5,174,3,medium,F,8,5576
3249,A,Ship,4,3,148,3,high,F,7,5034
8452,B,Ship,4,3,247,3,low,F,4,4962
6543,A,Ship,7,5,296,4,low,F,2,1823
1873,D,Ship,4,4,234,2,high,M,2,2008
2336,F,Flight,5,5,273,3,medium,F,18,2415
6688,B,Road,5,4,221,5,low,M,6,5059
7736,F,Ship,4,2,275,5,low,F,6,1438
5154,F,Ship,3,4,162,2,medium,F,8,4972
3535,D,Ship,3,5,181,2,medium,M,2,4089
5780,F,Ship,6,3,272,4,low,M,5,1355
1995,A,Ship,3,1,165,3,low,F,1,1417
10268,F,Road,4,4,173,3,low,M,10,4616
3313,D,Ship,3,1,153,3,low,M,10,5121
3226,B,Ship,4,4,151,2,low,M,3,4105
8287,D,Ship,5,5,264,6,high,M,8,4644
421,D,Flight,3,1,184,5,medium,F,58,2544
380,F,Ship,3,2,201,3,medium,M,5,2040
3952,B,Road,4,1,215,3,low,M,9,4551
9919,D,Ship,6,5,280,4,low,F,3,1819
642,F,Ship,3,2,148,3,medium,F,64,1280
7064,F,Ship,3,3,179,3,low,F,9,4459
8462,F,Ship,3,2,243,4,medium,M,5,4670
423,A,Flight,3,2,141,3,low,M,7,1933
10726,B,Ship,5,5,240,5,low,M,8,1750
8374,B,Flight,2,1,168,4,low,M,6,4800
10066,B,Ship,4,4,196,4,low,F,10,4871
9150,F,Ship,6,5,255,4,low,F,2,1218
4925,C,Road,4,4,196,5,high,F,7,4622
10303,D,Ship,3,2,161,3,medium,M,2,4174
10472,F,Ship,4,3,233,5,low,M,4,1668
5959,D,Ship,3,3,148,3,low,F,8,5622
3283,D,Road,3,4,175,3,low,F,3,4449
8933,C,Ship,6,3,258,4,medium,M,9,1924
2001,A,Ship,4,3,135,3,medium,F,11,1322
7265,C,Flight,3,4,156,3,medium,M,4,4519
8791,D,Ship,3,3,182,4,low,F,2,4746
1316,F,Ship,5,3,186,4,low,M,23,3981
7424,F,Ship,4,2,184,3,low,M,3,1705
2951,C,Ship,6,1,236,4,low,F,10,2030
7483,D,Ship,4,2,263,5,low,F,5,1874
9234,F,Ship,3,5,286,6,medium,M,3,4424
10712,F,Ship,4,3,263,6,medium,M,10,1345
4327,D,Ship,5,4,132,6,low,F,8,1327
3636,F,Ship,5,5,152,6,medium,M,2,4915
8204,F,Road,4,3,238,2,low,F,1,4051
1965,A,Ship,6,5,212,4,medium,F,13,3676
1548,F,Ship,5,5,163,3,low,M,54,1536
3443,C,Ship,4,4,235,2,low,M,4,5671
2924,F,Ship,4,3,134,3,high,F,22,1629
6943,D,Ship,5,2,185,3,low,M,10,4354
7627,D,Ship,3,3,223,3,low,M,10,5243
5984,F,Ship,4,3,238,2,low,M,7,5808
9004,B,Ship,4,2,260,3,low,M,4,5504
5688,F,Ship,5,2,111,4,medium,F,7,4424
6141,A,Road,3,2,234,3,low,F,10,4781
6755,C,Ship,4,1,160,5,low,F,10,4018
10926,F,Ship,5,1,240,5,low,M,10,1373
2932,B,Ship,3,3,135,3,medium,F,28,1329
2873,C,Flight,4,2,257,4,high,M,58,2269
1727,C,Ship,5,2,150,3,medium,M,63,1807
9571,D,Road,4,4,146,2,medium,F,5,4356
4124,F,Flight,3,5,184,3,medium,M,1,4161
9328,B,Flight,4,3,261,6,low,F,6,5068
6444,F,Flight,4,4,196,3,low,M,5,5514
2355,A,Ship,2,2,153,3,low,F,55,1273
5075,C,Flight,4,5,217,4,medium,F,3,5966
6282,F,Road,6,4,287,4,medium,F,9,1936
935,C,Road,5,1,253,6,medium,M,12,2486
741,A,Ship,4,5,139,3,low,F,65,1277
2158,B,Ship,3,5,208,3,low,F,41,3977
9886,B,Ship,5,1,275,5,low,M,6,1156
4680,F,Ship,4,5,205,3,medium,F,9,4411
5074,B,Flight,3,1,203,2,low,M,2,4647
527,C,Road,5,1,206,2,low,M,2,3490
10918,B,Ship,4,1,225,5,low,M,3,1488
777,A,Ship,5,1,175,3,medium,F,64,1110
6544,B,Ship,6,1,261,4,medium,F,8,1524
5238,F,Ship,3,1,176,3,low,F,7,4276
10667,C,Road,4,5,262,6,medium,M,1,1249
4702,B,Ship,2,4,248,3,low,F,5,5441
6399,A,Ship,3,4,145,3,low,F,7,4079
6469,D,Ship,3,5,206,2,low,F,4,4080
6601,D,Ship,6,4,297,5,high,M,6,1631
3681,A,Road,4,1,174,3,low,M,7,4813
4142,F,Ship,3,3,214,3,medium,F,2,4964
5867,C,Road,4,4,206,2,high,M,8,4093
6827,C,Road,5,4,248,5,low,F,3,1471
6158,F,Road,3,4,233,3,medium,M,5,5306
9969,A,Ship,3,3,196,3,low,M,4,5622
5010,F,Ship,4,3,263,3,low,F,3,5253
4159,D,Ship,2,4,100,4,low,M,3,5398
7606,B,Ship,3,1,236,3,low,M,2,4298
5745,A,Road,4,5,134,3,medium,F,4,5423
8471,C,Road,3,5,135,2,medium,M,7,5331
3407,C,Road,3,2,272,3,low,M,2,4459
9530,F,Ship,3,1,266,3,low,M,6,4010
4765,D,Ship,3,4,191,2,medium,M,8,5667
8788,B,Ship,3,4,151,3,medium,F,3,4938
237,A,Ship,2,3,130,3,low,F,48,1801
3449,C,Ship,2,3,144,4,low,F,10,4075
1142,F,Ship,3,4,263,3,low,M,42,2992
4316,F,Ship,4,3,151,3,medium,F,6,5379
3802,B,Ship,5,2,189,3,low,F,1,5965
264,F,Road,3,2,226,2,medium,M,45,1446
3370,B,Ship,3,3,249,5,medium,F,9,1752
4739,C,Ship,3,5,244,2,medium,F,10,4064
987,A,Ship,5,4,257,2,low,M,55,2257
1138,B,Ship,3,5,251,3,medium,M,59,3651
3928,B,Ship,3,1,227,3,low,M,10,4305
343,D,Ship,4,5,162,2,medium,M,64,1918
5755,D,Flight,6,4,305,4,low,F,7,1172
10067,C,Ship,3,3,209,3,low,M,1,5186
10529,C,Road,6,1,235,6,medium,M,3,5591
