age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
25,Private,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
25,Private,7,Divorced,Other-service,Unmarried,White,Female,0,0,12,United-States
48,Local-gov,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178,0,40,United-States
24,Private,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
31,Private,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Taiwan
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
52,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
52,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
60,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,28,United-States
43,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
24,Private,12,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States
51,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
38,Self-emp-not-inc,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States
40,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
54,Private,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
35,Private,13,Never-married,Other-service,Other-relative,White,Male,0,0,50,United-States
52,Private,7,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States
53,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States
35,Private,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States
43,Self-emp-not-inc,10,Divorced,Sales,Unmarried,White,Female,0,880,42,United-States
29,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada
29,Private,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,65,United-States
27,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
58,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico
64,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,18,United-States
53,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,32,United-States
21,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
40,Self-emp-not-inc,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States
52,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran
38,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States
39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
68,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
24,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States
40,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
43,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,99,United-States
38,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,70,United-States
45,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
18,Private,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States
57,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
49,Private,9,Separated,Other-service,Not-in-family,Black,Female,0,0,35,United-States
25,Private,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Yugoslavia
52,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
56,Private,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,56,United-States
26,Self-emp-inc,10,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States
19,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
25,Self-emp-inc,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
25,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States
21,Private,9,Never-married,Sales,Other-relative,White,Male,0,0,45,United-States
48,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy
33,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Canada
31,State-gov,9,Divorced,Protective-serv,Own-child,Other,Male,0,0,40,United-States
26,Self-emp-not-inc,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,65,United-States
37,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States
20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
49,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
51,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
24,Private,11,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
18,Private,8,Never-married,Sales,Own-child,White,Male,0,0,24,United-States
41,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
46,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States
46,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
64,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
50,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
53,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
22,State-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States
37,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,7430,0,45,United-States
39,Federal-gov,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States
30,Private,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,India
25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1741,40,United-States
26,Private,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States
43,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
59,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,60,United-States
27,Private,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Jamaica
55,Private,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,12,Canada
25,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,Canada
28,Private,12,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
29,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
60,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
37,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States
25,Private,7,Divorced,Sales,Own-child,White,Female,0,0,40,United-States
27,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
50,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,70,United-States
46,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States
35,Private,11,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
40,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
43,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,625,40,United-States
39,Private,12,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,60,United-States
35,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States
52,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
25,Private,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Outlying-US(Guam-USVI-etc)
20,Self-emp-inc,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
24,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
29,Private,13,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,30,India
21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
37,Federal-gov,13,Divorced,Exec-managerial,Other-relative,White,Female,0,0,50,United-States
43,Federal-gov,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
19,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States
47,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
61,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
35,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States
60,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States
27,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
57,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,35,India
56,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
47,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,35,United-States
19,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States
28,Self-emp-not-inc,8,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States
43,Private,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
63,Local-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
25,Private,9,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines
35,Self-emp-not-inc,9,Never-married,Machine-op-inspct,Own-child,White,Male,8614,0,40,United-States
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
48,Private,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
30,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Germany
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
20,Private,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,24,Philippines
57,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
41,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,44,United-States
33,Private,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
27,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
34,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
22,Private,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
50,Private,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States
40,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States
53,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States
38,Self-emp-not-inc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,40,United-States
25,State-gov,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
51,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
18,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States
41,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States
33,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
33,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
67,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
47,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,50,United-States
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
32,Local-gov,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
29,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico
25,Private,11,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
33,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
55,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
32,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
18,Private,9,Never-married,Protective-serv,Own-child,White,Male,34095,0,3,United-States
36,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States
58,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,27,United-States
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
19,Private,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
21,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
36,Self-emp-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
37,Private,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15024,0,40,United-States
43,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,21,Trinadad&Tobago
52,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
43,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,United-States
22,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
57,Private,3,Divorced,Transport-moving,Unmarried,White,Male,6497,0,40,United-States
37,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
39,Private,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,38,United-States
54,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
27,Private,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
21,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
65,Private,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
30,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
22,Private,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
26,Private,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,50,United-States
25,Private,7,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States
47,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
23,Private,12,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States
42,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States
39,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States
55,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
24,State-gov,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,10,China
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44,Private,7,Separated,Other-service,Unmarried,Black,Female,0,0,60,United-States
40,Private,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,40,United-States
48,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
26,Private,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
22,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
43,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
37,Local-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States
30,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
41,Private,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States
38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
20,Private,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
36,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States
32,Federal-gov,11,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States
