ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0
464501,Female,No,25,No,Healthcare,1.0,Low,3.0
463715,Female,No,32,No,Artist,3.0,Low,4.0
461028,Female,No,21,No,Healthcare,6.0,Low,4.0
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0
465770,Male,No,52,Yes,Artist,1.0,Low,1.0
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
464080,Female,No,41,Yes,Artist,1.0,Low,2.0
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0
463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0
463165,Female,Yes,72,Yes,Doctor,1.0,Average,2.0
465981,Male,No,28,No,Artist,0.0,Low,2.0
465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0
463781,Female,No,32,No,Healthcare,2.0,Low,4.0
466569,Female,No,20,No,Doctor,9.0,Low,4.0
466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0
464631,Male,No,59,Yes,Artist,1.0,Low,2.0
465957,Female,No,46,Yes,Marketing,1.0,Low,1.0
459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0
461642,Male,No,41,Yes,Artist,9.0,Low,2.0
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0
463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0
464764,Female,Yes,60,No,Engineer,1.0,High,9.0
467073,Male,No,37,Yes,Engineer,9.0,Low,1.0
460480,Male,No,18,No,Healthcare,0.0,Low,7.0
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0
463686,Female,No,32,No,Artist,2.0,Low,4.0
459411,Male,Yes,74,No,Lawyer,8.0,Low,1.0
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0
465508,Male,No,22,No,Healthcare,1.0,Low,4.0
465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0
464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0
459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0
466013,Male,No,22,No,Healthcare,2.0,Low,3.0
466490,Female,Yes,84,No,Lawyer,0.0,High,2.0
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0
462756,Female,No,23,No,Engineer,1.0,Low,4.0
463915,Female,No,21,Yes,Healthcare,0.0,Low,5.0
463543,Male,No,18,No,Healthcare,1.0,Low,4.0
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0
460663,Female,No,33,No,Homemaker,9.0,Low,1.0
463484,Female,Yes,35,No,Engineer,1.0,High,2.0
467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0
467021,Female,Yes,80,No,Lawyer,1.0,High,2.0
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0
467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0
464865,Female,No,30,No,Homemaker,8.0,Low,9.0
463585,Female,No,23,No,Healthcare,0.0,Low,3.0
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0
465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0
459237,Male,No,29,Yes,Artist,1.0,Low,6.0
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0
466309,Male,No,21,No,Healthcare,1.0,Low,4.0
466532,Female,No,19,No,Engineer,1.0,Low,4.0
460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0
461531,Male,No,41,Yes,Artist,4.0,Low,1.0
467304,Male,No,33,No,Doctor,1.0,Low,2.0
461463,Male,No,41,Yes,Artist,6.0,Low,1.0
464566,Male,Yes,35,Yes,Executive,0.0,High,4.0
462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0
466554,Male,No,26,No,Healthcare,0.0,Low,3.0
462793,Male,Yes,42,No,Executive,3.0,High,5.0
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0
460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0
464045,Male,Yes,39,Yes,Artist,0.0,Low,2.0
462905,Female,No,25,No,Artist,6.0,Low,3.0
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0
460617,Female,No,22,No,Healthcare,0.0,Low,4.0
465468,Female,Yes,37,Yes,Artist,1.0,Average,2.0
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0
465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0
463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0
459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0
466143,Female,Yes,48,No,Engineer,0.0,Average,5.0
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0
465654,Female,No,48,Yes,Engineer,1.0,Low,1.0
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0
462820,Male,No,25,No,Entertainment,8.0,Low,9.0
467525,Male,No,20,No,Healthcare,0.0,Low,4.0
465876,Male,No,25,No,Executive,0.0,Low,3.0
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0
462746,Male,No,29,No,Entertainment,1.0,Low,3.0
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0
460924,Male,No,28,No,Doctor,1.0,Low,5.0
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0
459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0
462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0
467331,Male,No,27,No,Healthcare,3.0,Low,4.0
463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0
467456,Male,Yes,36,No,Executive,7.0,High,4.0
463058,Female,No,28,Yes,Homemaker,11.0,Low,1.0
464029,Male,No,18,No,Entertainment,1.0,Low,4.0
466056,Female,No,36,Yes,Artist,1.0,Low,1.0
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0
461543,Male,No,31,No,Artist,3.0,Low,2.0
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0
466555,Male,No,18,No,Healthcare,1.0,Low,3.0
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0
465310,Female,No,22,No,Healthcare,0.0,Low,6.0
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0
465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0
465940,Female,No,53,Yes,Artist,0.0,Low,2.0
464323,Female,No,29,Yes,Artist,12.0,Low,1.0
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0
463161,Male,No,35,Yes,Artist,1.0,Low,2.0
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0
460864,Female,No,20,No,Artist,0.0,Low,3.0
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0
462378,Male,Yes,67,No,Artist,1.0,Low,1.0
463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0
462120,Male,Yes,51,No,Artist,1.0,Low,3.0
463980,Female,No,26,Yes,Artist,1.0,Low,9.0
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0
465833,Male,Yes,43,No,Executive,1.0,High,3.0
467490,Male,Yes,59,No,Executive,7.0,Average,5.0
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0
461009,Female,No,22,No,Healthcare,6.0,Low,3.0
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0
464131,Female,Yes,81,No,Engineer,0.0,High,2.0
464079,Female,Yes,36,No,Doctor,14.0,Average,2.0
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0
463956,Female,No,28,No,Entertainment,0.0,Low,5.0
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0
459604,Female,No,21,No,Healthcare,0.0,Low,7.0
463554,Female,No,53,No,Artist,7.0,Low,1.0
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0
462494,Female,No,36,Yes,Artist,8.0,Low,4.0
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0
462505,Male,Yes,40,No,Executive,0.0,Low,4.0
459914,Male,No,38,Yes,Artist,2.0,Low,1.0
461255,Male,No,18,No,Healthcare,1.0,Low,5.0
462360,Female,Yes,62,Yes,Artist,3.0,Low,2.0
466571,Male,No,23,No,Healthcare,1.0,Low,4.0
464575,Male,No,42,Yes,Artist,8.0,Low,1.0
465650,Female,No,32,No,Marketing,0.0,Low,4.0
464640,Female,No,28,No,Marketing,0.0,Low,5.0
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0
461586,Male,No,36,Yes,Artist,6.0,Low,3.0
461764,Female,No,41,Yes,Artist,0.0,Low,1.0
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0
467767,Female,No,23,No,Marketing,4.0,Low,4.0
465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0
465857,Female,No,40,Yes,Doctor,1.0,Low,1.0
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0
460678,Female,No,31,No,Doctor,6.0,Low,2.0
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0
463653,Female,No,26,Yes,Artist,1.0,Low,5.0
463726,Female,No,33,No,Healthcare,1.0,Low,3.0
467249,Female,No,43,Yes,Marketing,1.0,Low,1.0
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0
462297,Female,No,29,Yes,Artist,14.0,Low,2.0
460596,Male,No,29,No,Engineer,0.0,Low,5.0
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0
467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0
464672,Male,No,19,No,Entertainment,0.0,Low,6.0
465807,Female,No,42,Yes,Artist,1.0,Low,1.0
462760,Male,No,22,No,Healthcare,1.0,Low,5.0
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0
462359,Male,Yes,51,Yes,Entertainment,0.0,Low,3.0
464802,Male,No,40,No,Entertainment,1.0,Low,1.0
467643,Male,No,42,Yes,Artist,12.0,Low,1.0
461977,Female,No,49,Yes,Artist,3.0,Low,1.0
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0
466159,Female,Yes,50,Yes,Engineer,2.0,Average,3.0
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0
465118,Female,Yes,51,Yes,Artist,1.0,Average,6.0
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0
459132,Male,No,20,No,Entertainment,5.0,Low,2.0
461265,Male,No,33,No,Marketing,1.0,Low,6.0
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0
460591,Female,Yes,38,Yes,Doctor,1.0,Low,4.0
464139,Female,No,27,No,Healthcare,14.0,Low,1.0
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0
459023,Female,No,18,No,Healthcare,0.0,Low,5.0
466476,Female,No,29,No,Healthcare,0.0,Low,3.0
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0
461016,Male,No,32,No,Healthcare,7.0,Low,5.0
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0
459026,Male,No,29,No,Healthcare,9.0,Low,3.0
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0
463257,Female,No,23,No,Healthcare,3.0,Low,5.0
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0
466130,Female,No,27,No,Artist,0.0,Low,6.0
460498,Male,Yes,47,No,Executive,1.0,High,2.0
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0
461395,Male,No,21,No,Doctor,4.0,Low,3.0
460731,Female,No,29,Yes,Artist,1.0,Low,3.0
463582,Female,No,18,No,Healthcare,1.0,Low,3.0
461423,Male,No,28,Yes,Artist,0.0,Low,3.0
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0
466667,Female,No,42,No,Marketing,5.0,Low,2.0
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0
461709,Male,No,33,Yes,Artist,0.0,Low,3.0
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0
460896,Male,No,43,Yes,Artist,0.0,Low,1.0
460702,Female,No,51,Yes,Artist,0.0,Low,1.0
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0
460804,Female,No,30,Yes,Artist,0.0,Low,5.0
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0
461342,Male,Yes,43,No,Executive,3.0,High,4.0
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0
463076,Female,No,51,Yes,Artist,0.0,Low,2.0
460976,Male,No,20,No,Healthcare,1.0,Low,4.0
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0
460449,Male,No,31,No,Marketing,4.0,Low,1.0
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0
462608,Female,No,71,No,Engineer,1.0,Low,1.0
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0
461244,Female,No,41,No,Marketing,1.0,Low,1.0
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0
465795,Male,No,29,No,Entertainment,1.0,Low,4.0
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0
462220,Female,No,18,No,Healthcare,7.0,Low,3.0
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0
459423,Male,No,19,No,Healthcare,9.0,Low,5.0
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0
461378,Female,No,35,Yes,Artist,9.0,Low,1.0
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0
463678,Female,No,32,No,Healthcare,1.0,Low,5.0
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0
466312,Female,No,21,No,Healthcare,0.0,Low,3.0
459697,Female,Yes,77,No,Lawyer,0.0,High,3.0
460057,Male,No,36,Yes,Artist,2.0,Low,1.0
464960,Female,No,22,No,Healthcare,0.0,Low,5.0
459064,Male,Yes,26,No,Executive,5.0,High,4.0
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0
463403,Male,No,18,No,Healthcare,2.0,Low,4.0
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0
467064,Male,Yes,36,No,Doctor,0.0,Average,2.0
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0
462251,Male,Yes,61,No,Artist,0.0,Average,2.0
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0
463970,Female,No,25,No,Healthcare,1.0,Low,5.0
463547,Female,No,28,No,Healthcare,0.0,Low,4.0
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0
461617,Male,No,45,Yes,Artist,0.0,Low,2.0
460661,Female,No,33,No,Homemaker,9.0,Low,1.0
463363,Male,No,20,No,Healthcare,1.0,Low,4.0
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0
466615,Female,No,20,No,Healthcare,3.0,Low,3.0
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0
462766,Female,No,32,No,Homemaker,8.0,Low,1.0
459690,Female,No,43,Yes,Artist,1.0,Low,1.0
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0
467575,Female,No,29,No,Engineer,1.0,Low,4.0
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0
461814,Female,No,37,Yes,Artist,1.0,Low,1.0
463428,Male,Yes,28,No,Executive,1.0,High,5.0
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0
462233,Male,No,19,No,Healthcare,1.0,Low,7.0
465121,Female,No,32,Yes,Artist,6.0,Low,1.0
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0
467342,Female,No,33,Yes,Artist,1.0,Low,2.0
464962,Male,Yes,53,Yes,Executive,1.0,High,4.0
460874,Female,No,18,No,Healthcare,1.0,Low,3.0
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0
461407,Female,No,32,Yes,Marketing,8.0,Low,6.0
466081,Female,Yes,25,Yes,Artist,8.0,Average,2.0
467336,Female,Yes,63,Yes,Artist,0.0,Average,4.0
462440,Female,No,23,No,Healthcare,9.0,Low,4.0
459389,Female,No,26,Yes,Engineer,9.0,Low,8.0
466446,Female,Yes,46,Yes,Artist,1.0,High,3.0
464385,Male,Yes,70,No,Engineer,0.0,Average,2.0
467872,Female,Yes,40,Yes,Engineer,1.0,Average,4.0
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0
466701,Male,Yes,48,Yes,Homemaker,10.0,Low,3.0
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0
460795,Male,Yes,61,Yes,Artist,1.0,Average,3.0
464511,Male,Yes,52,Yes,Marketing,1.0,Low,3.0
466399,Female,Yes,26,No,Entertainment,1.0,Average,2.0
466079,Female,Yes,40,No,Engineer,1.0,Low,2.0
461490,Female,Yes,73,Yes,Artist,2.0,High,2.0
460895,Female,No,29,Yes,Doctor,9.0,Low,5.0
465104,Male,Yes,35,Yes,Homemaker,9.0,Average,4.0
467503,Female,No,26,Yes,Artist,1.0,Low,4.0
460316,Female,No,39,No,Healthcare,4.0,Low,3.0
467198,Male,No,28,Yes,Healthcare,1.0,Low,5.0
460348,Female,No,37,Yes,Artist,1.0,Low,2.0
467460,Female,Yes,36,Yes,Homemaker,8.0,Average,2.0
466838,Male,Yes,41,No,Executive,0.0,Low,3.0
463561,Female,No,39,Yes,Engineer,1.0,Low,1.0
466170,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0
463578,Female,No,23,No,Healthcare,0.0,Low,3.0
461352,Male,No,25,No,Healthcare,3.0,Low,5.0
465814,Female,Yes,50,No,Artist,0.0,Average,5.0
463809,Female,No,30,Yes,Healthcare,2.0,Low,3.0
460701,Male,Yes,66,No,Entertainment,0.0,Average,2.0
461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0
467692,Female,Yes,43,No,Artist,4.0,Low,1.0
459033,Female,Yes,56,Yes,Artist,0.0,Low,1.0
466424,Female,Yes,42,Yes,Engineer,1.0,High,3.0
459937,Female,No,39,Yes,Artist,7.0,Low,1.0
466404,Female,No,40,Yes,Engineer,0.0,Low,1.0
459944,Female,Yes,39,Yes,Artist,0.0,Low,1.0
464073,Female,No,46,Yes,Engineer,1.0,Low,2.0
462169,Female,Yes,40,Yes,Artist,1.0,High,3.0
463032,Female,Yes,78,No,Lawyer,0.0,High,2.0
467374,Female,Yes,45,Yes,Homemaker,8.0,High,4.0
459269,Male,Yes,58,Yes,Artist,0.0,Average,2.0
466769,Female,No,31,Yes,Entertainment,0.0,Low,4.0
465792,Female,Yes,57,Yes,Engineer,1.0,Low,4.0
462280,Male,No,32,Yes,Healthcare,0.0,Low,4.0
464616,Male,Yes,27,No,Entertainment,6.0,Low,4.0
465202,Male,No,27,No,Entertainment,6.0,Low,4.0
464384,Male,No,25,Yes,Healthcare,9.0,Low,4.0
466655,Male,Yes,57,No,Executive,1.0,Low,2.0
466600,Male,No,18,No,Healthcare,11.0,Low,1.0
467815,Female,Yes,69,Yes,Artist,0.0,Low,2.0
464966,Male,Yes,59,No,Engineer,1.0,Low,2.0
467803,Female,Yes,36,Yes,Entertainment,7.0,Average,2.0
466810,Male,No,19,No,Healthcare,1.0,Low,3.0
459896,Female,Yes,40,Yes,Artist,9.0,Low,2.0
464862,Female,No,20,No,Engineer,8.0,Low,5.0
461751,Female,Yes,63,Yes,Artist,1.0,Average,3.0
465157,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0
464652,Female,Yes,25,No,Engineer,7.0,Average,2.0
466401,Male,Yes,48,No,Executive,1.0,Average,4.0
461902,Female,Yes,52,Yes,Artist,0.0,Low,3.0
463164,Male,Yes,35,Yes,Artist,8.0,Average,2.0
461660,Female,Yes,74,No,Lawyer,0.0,Low,1.0
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0
464725,Male,Yes,45,No,Executive,11.0,High,9.0
463507,Male,Yes,49,No,Artist,1.0,Low,1.0
465888,Male,Yes,37,Yes,Doctor,8.0,Average,2.0
466103,Female,Yes,40,No,Engineer,0.0,Low,5.0
461261,Female,No,29,No,Artist,0.0,Low,3.0
462203,Male,Yes,72,No,Executive,2.0,High,7.0
463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4.0
462997,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0
460338,Male,No,28,Yes,Entertainment,14.0,Low,2.0
460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0
460122,Female,No,41,No,Artist,0.0,Low,1.0
459350,Female,Yes,56,Yes,Engineer,0.0,High,2.0
460676,Female,Yes,51,Yes,Marketing,9.0,Average,1.0
463179,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0
461137,Male,Yes,60,Yes,Entertainment,0.0,Low,4.0
467555,Male,No,27,No,Entertainment,14.0,Low,3.0
464211,Male,Yes,50,Yes,Doctor,0.0,Average,3.0
461413,Female,No,40,Yes,Artist,2.0,Low,1.0
467660,Female,Yes,69,Yes,Artist,9.0,High,2.0
461193,Female,No,41,Yes,Marketing,1.0,Low,1.0
460772,Male,Yes,70,No,Entertainment,1.0,Low,1.0
465702,Male,No,32,Yes,Entertainment,1.0,Low,1.0
467006,Female,No,73,Yes,Lawyer,0.0,Low,1.0
466927,Male,No,19,No,Engineer,7.0,Low,5.0
464107,Male,Yes,70,No,Artist,1.0,Average,2.0
460605,Male,Yes,33,Yes,Doctor,9.0,Average,2.0
459847,Female,Yes,49,Yes,Artist,1.0,Average,5.0
460906,Female,Yes,89,Yes,Lawyer,1.0,High,3.0
459720,Male,No,25,No,Doctor,6.0,Low,1.0
463294,Female,Yes,35,Yes,Engineer,5.0,Low,2.0
465209,Male,Yes,47,Yes,Artist,0.0,Average,2.0
461222,Female,No,48,Yes,Artist,1.0,Low,1.0
464813,Male,Yes,45,Yes,Engineer,5.0,Average,5.0
